"dataset_notice","customer_id","full_name","phone_number","bank_name","account_number","upi_id","profile_image_url","balance","upi_pin","age_group","digital_literacy","average_tx_amount","normal_hours","known_beneficiaries"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C407","Anaya Training 407","+91 98306 00407","Apex Global Bank","XXXX-XXXX-4806","anayatraining407@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c407","INR 2,99,222.00","052938","61-75","Basic","INR 4,838.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C408","Vihaan Demo 408","+91 98307 00408","Apex Global Bank","XXXX-XXXX-4807","vihaandemo408@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c408","INR 3,00,159.00","5219","18-30","Advanced","INR 4,911.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C409","Isha Example 409","+91 98308 00409","Apex Global Bank","XXXX-XXXX-4808","ishaexample409@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c409","INR 3,01,096.00","053284","31-45","Moderate","INR 4,984.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C410","Rohan Sandbox 410","+91 98309 00410","Apex Global Bank","XXXX-XXXX-4809","rohansandbox410@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c410","INR 3,02,033.00","5253","46-60","Basic","INR 5,057.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C411","Kavya Iyer 411","+91 98310 00411","Apex Global Bank","XXXX-XXXX-4810","kavyaiyer411@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c411","INR 3,02,970.00","053630","61-75","Advanced","INR 5,130.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C412","Dev Test 412","+91 98311 00412","Apex Global Bank","XXXX-XXXX-4811","devtest412@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c412","INR 3,03,907.00","5287","18-30","Moderate","INR 5,203.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C413","Tara Prototype 413","+91 98312 00413","Apex Global Bank","XXXX-XXXX-4812","taraprototype413@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c413","INR 3,04,844.00","053976","31-45","Basic","INR 5,276.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C414","Ishaan Fictional 414","+91 98313 00414","Apex Global Bank","XXXX-XXXX-4813","ishaanfictional414@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c414","INR 3,05,781.00","5321","46-60","Advanced","INR 5,349.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C415","Naina Sample 415","+91 98314 00415","Apex Global Bank","XXXX-XXXX-4814","nainasample415@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c415","INR 3,06,718.00","054322","61-75","Moderate","INR 5,422.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C416","Reyansh Mock 416","+91 98315 00416","Apex Global Bank","XXXX-XXXX-4815","reyanshmock416@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c416","INR 3,07,655.00","5355","18-30","Basic","INR 5,495.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C417","Aditi Training 417","+91 98316 00417","Apex Global Bank","XXXX-XXXX-4816","adititraining417@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c417","INR 3,08,592.00","054668","31-45","Advanced","INR 5,568.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C418","Neil Demo 418","+91 98317 00418","Apex Global Bank","XXXX-XXXX-4817","neildemo418@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c418","INR 3,09,529.00","5389","46-60","Moderate","INR 5,641.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C419","Mira Example 419","+91 98318 00419","Apex Global Bank","XXXX-XXXX-4818","miraexample419@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c419","INR 3,10,466.00","055014","61-75","Basic","INR 5,714.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C420","Yash Sandbox 420","+91 98319 00420","Apex Global Bank","XXXX-XXXX-4819","yashsandbox420@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c420","INR 3,11,403.00","5423","18-30","Advanced","INR 5,787.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C421","Saanvi Iyer 421","+91 98320 00421","Apex Global Bank","XXXX-XXXX-4820","saanviiyer421@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c421","INR 3,12,340.00","055360","31-45","Moderate","INR 5,860.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C422","Advik Test 422","+91 98321 00422","Apex Global Bank","XXXX-XXXX-4821","adviktest422@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c422","INR 3,13,277.00","5457","46-60","Basic","INR 5,933.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C423","Riya Prototype 423","+91 98322 00423","Apex Global Bank","XXXX-XXXX-4822","riyaprototype423@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c423","INR 3,14,214.00","055706","61-75","Advanced","INR 6,006.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C424","Karan Fictional 424","+91 98323 00424","Apex Global Bank","XXXX-XXXX-4823","karanfictional424@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c424","INR 3,15,151.00","5491","18-30","Moderate","INR 6,079.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C425","Pooja Sample 425","+91 98324 00425","Apex Global Bank","XXXX-XXXX-4824","poojasample425@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c425","INR 3,16,088.00","056052","31-45","Basic","INR 6,152.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C426","Ramaswamy Mock 426","+91 98325 00426","Apex Global Bank","XXXX-XXXX-4825","ramaswamymock426@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c426","INR 3,17,025.00","5525","46-60","Advanced","INR 6,225.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C427","Aarav Training 427","+91 98326 00427","Apex Global Bank","XXXX-XXXX-4826","aaravtraining427@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c427","INR 3,17,962.00","056398","61-75","Moderate","INR 6,298.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C428","Diya Demo 428","+91 98327 00428","Apex Global Bank","XXXX-XXXX-4827","diyademo428@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c428","INR 3,18,899.00","5559","18-30","Basic","INR 6,371.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C429","Kabir Example 429","+91 98328 00429","Apex Global Bank","XXXX-XXXX-4828","kabirexample429@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c429","INR 3,19,836.00","056744","31-45","Advanced","INR 6,444.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C430","Meera Sandbox 430","+91 98329 00430","Apex Global Bank","XXXX-XXXX-4829","meerasandbox430@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c430","INR 3,20,773.00","5593","46-60","Moderate","INR 6,517.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C431","Arjun Iyer 431","+91 98330 00431","Apex Global Bank","XXXX-XXXX-4830","arjuniyer431@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c431","INR 3,21,710.00","057090","61-75","Basic","INR 6,590.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C432","Anaya Test 432","+91 98331 00432","Apex Global Bank","XXXX-XXXX-4831","anayatest432@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c432","INR 3,22,647.00","5627","18-30","Advanced","INR 6,663.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C433","Vihaan Prototype 433","+91 98332 00433","Apex Global Bank","XXXX-XXXX-4832","vihaanprototype433@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c433","INR 3,23,584.00","057436","31-45","Moderate","INR 6,736.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C434","Isha Fictional 434","+91 98333 00434","Apex Global Bank","XXXX-XXXX-4833","ishafictional434@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c434","INR 3,24,521.00","5661","46-60","Basic","INR 6,809.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C435","Rohan Sample 435","+91 98334 00435","Apex Global Bank","XXXX-XXXX-4834","rohansample435@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c435","INR 3,25,458.00","057782","61-75","Advanced","INR 6,882.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C436","Kavya Mock 436","+91 98335 00436","Apex Global Bank","XXXX-XXXX-4835","kavyamock436@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c436","INR 3,26,395.00","5695","18-30","Moderate","INR 6,955.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C437","Dev Training 437","+91 98336 00437","Apex Global Bank","XXXX-XXXX-4836","devtraining437@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c437","INR 3,27,332.00","058128","31-45","Basic","INR 7,028.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C438","Tara Demo 438","+91 98337 00438","Apex Global Bank","XXXX-XXXX-4837","tarademo438@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c438","INR 3,28,269.00","5729","46-60","Advanced","INR 7,101.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C439","Ishaan Example 439","+91 98338 00439","Apex Global Bank","XXXX-XXXX-4838","ishaanexample439@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c439","INR 3,29,206.00","058474","61-75","Moderate","INR 7,174.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C440","Naina Sandbox 440","+91 98339 00440","Apex Global Bank","XXXX-XXXX-4839","nainasandbox440@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c440","INR 3,30,143.00","5763","18-30","Basic","INR 7,247.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C441","Reyansh Iyer 441","+91 98340 00441","Apex Global Bank","XXXX-XXXX-4840","reyanshiyer441@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c441","INR 3,31,080.00","058820","31-45","Advanced","INR 7,320.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C442","Aditi Test 442","+91 98341 00442","Apex Global Bank","XXXX-XXXX-4841","adititest442@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c442","INR 3,32,017.00","5797","46-60","Moderate","INR 7,393.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C443","Neil Prototype 443","+91 98342 00443","Apex Global Bank","XXXX-XXXX-4842","neilprototype443@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c443","INR 3,32,954.00","059166","61-75","Basic","INR 7,466.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C444","Mira Fictional 444","+91 98343 00444","Apex Global Bank","XXXX-XXXX-4843","mirafictional444@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c444","INR 3,33,891.00","5831","18-30","Advanced","INR 7,539.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C445","Yash Sample 445","+91 98344 00445","Apex Global Bank","XXXX-XXXX-4844","yashsample445@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c445","INR 3,34,828.00","059512","31-45","Moderate","INR 7,612.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C446","Saanvi Mock 446","+91 98345 00446","Apex Global Bank","XXXX-XXXX-4845","saanvimock446@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c446","INR 3,35,765.00","5865","46-60","Basic","INR 7,685.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C447","Advik Training 447","+91 98346 00447","Apex Global Bank","XXXX-XXXX-4846","adviktraining447@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c447","INR 3,36,702.00","059858","61-75","Advanced","INR 7,758.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C448","Riya Demo 448","+91 98347 00448","Apex Global Bank","XXXX-XXXX-4847","riyademo448@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c448","INR 3,37,639.00","5899","18-30","Moderate","INR 7,831.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C449","Karan Example 449","+91 98348 00449","Apex Global Bank","XXXX-XXXX-4848","karanexample449@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c449","INR 3,38,576.00","060204","31-45","Basic","INR 7,904.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C450","Pooja Sandbox 450","+91 98349 00450","Apex Global Bank","XXXX-XXXX-4849","poojasandbox450@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c450","INR 3,39,513.00","5933","46-60","Advanced","INR 7,977.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C451","Ramaswamy Iyer 451","+91 98350 00451","Apex Global Bank","XXXX-XXXX-4850","ramaswamyiyer451@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c451","INR 3,40,450.00","060550","61-75","Moderate","INR 8,050.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C452","Aarav Test 452","+91 98351 00452","Apex Global Bank","XXXX-XXXX-4851","aaravtest452@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c452","INR 3,41,387.00","5967","18-30","Basic","INR 8,123.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C453","Diya Prototype 453","+91 98352 00453","Apex Global Bank","XXXX-XXXX-4852","diyaprototype453@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c453","INR 3,42,324.00","060896","31-45","Advanced","INR 8,196.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C454","Kabir Fictional 454","+91 98353 00454","Apex Global Bank","XXXX-XXXX-4853","kabirfictional454@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c454","INR 3,43,261.00","6001","46-60","Moderate","INR 8,269.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C455","Meera Sample 455","+91 98354 00455","Apex Global Bank","XXXX-XXXX-4854","meerasample455@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c455","INR 3,44,198.00","061242","61-75","Basic","INR 8,342.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C456","Arjun Mock 456","+91 98355 00456","Apex Global Bank","XXXX-XXXX-4855","arjunmock456@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c456","INR 3,45,135.00","6035","18-30","Advanced","INR 8,415.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
